지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
152,2015-01-08,0.6,-4.5,739,6.3,1453,,,,,,,7.8,340,1410,4.5,340,1415,2,1690,-16.4,13,1355,28.5,1.7,1018.5,1025.1,945,1020.9,1418,1022.9,9.9,9,,,,,,,,,0,0,-1.1,-8.5,,,,,,,,,,,,,
152,2015-01-09,2.6,-0.3,341,6.7,1442,,,,,,,11.6,290,1206,7.8,320,1159,3.3,2843,-9.9,29,453,39.3,2.9,1018.5,1024.7,1007,1021.4,1449,1022.8,9.9,8.7,,,,,,,,,0,0,0.6,-4.6,,,,,,,,,,,,,
152,2015-01-10,3.5,-0.6,2353,8.3,1544,,,,,,,11.7,320,1239,6.8,320,1247,2.7,2299,-10.6,19,1453,36.5,2.8,1018,1024,915,1021.1,1542,1022.4,9.9,9,,,,,,,,,0,0,1.3,-7.2,,,,,,,,,,,,,
152,2015-01-11,2.4,-3.1,620,9.8,1408,,,,,,,12.7,290,1336,8.2,320,1540,2.4,2110,-10.9,16,1606,40.5,2.8,1017.6,1026.6,2358,1018.1,1318,1021.9,10,8.4,,,,,,,,,0,0,-0.2,-8.6,,,,,,,,,,,,,
152,2015-01-12,2.1,-2.5,728,7.7,1516,,,,,,,10,320,107,6.6,320,100,2.3,1991,-8.8,30,1420,45.4,3.2,1028.5,1035.6,2220,1026.6,1,1032.9,10,8.9,,,,,,,,,1.1,1.1,-0.4,-7.8,,,,,,,,,,,,,
152,2015-01-13,3.9,-2.4,734,11,1445,,,,,,,4.9,110,1641,3.6,140,1524,1.2,1022,-4.1,28,1426,57.5,4.5,1029.4,1036.3,857,1031.1,2351,1033.8,10,7.5,,,,,,,,,4.6,0.6,1.3,-7.9,,,,,,,,,,,,,
152,2015-01-14,4.7,2.3,527,7.3,1432,11.08,,,,,1.6,4.3,200,902,2.6,200,905,0.8,722,0,54,1011,72,6.2,1021.6,1031.3,33,1021.2,2356,1025.9,10,0,,,,,,,,,10,5.9,3.1,-1.3,,,,,,,,,,,,,
152,2015-01-15,6.5,2.5,2330,9.5,1021,4.25,,,,,1.1,10.5,20,1202,4.9,360,1230,2.2,1883,2.3,58,1549,76.3,7.3,1016.2,1023.3,2242,1017.8,636,1020.5,10,2.6,,,,,,,,,5.9,4.5,4.9,-3.8,,,,,,,,,,,,,
152,2015-01-16,4.6,-0.4,603,11.5,1312,,,,,,,11.3,290,1436,6.7,270,1445,2,1711,-2.4,27,1408,64.1,5.2,1014.3,1023.1,1,1014.4,1526,1018.6,10,7.5,,,,,,,,,3.5,3,2.1,-6.8,,,,,,,,,,,,,
152,2015-01-17,2.4,-0.5,2339,6,1442,,,,,,,12.1,290,1525,6.8,290,1534,3.4,2934,-14.6,14,1539,29.9,2.1,1019.9,1028.3,2158,1017.7,44,1024.3,10.1,9.2,,,,,,,,,0.6,0.6,0.9,-5.5,,,,,,,,,,,,,
152,2015-01-18,4.3,-1.9,642,11.1,1449,,,,,,,9.3,340,411,5.9,230,1553,2.7,2293,-15.9,6,1512,23.5,1.9,1017,1027.9,1,1016.9,2354,1021.3,10.1,9.2,,,,,,,,,2.5,2.4,1.2,-7.3,,,,,,,,,,,,,
152,2015-01-19,5.5,2.1,2359,9.2,1302,,,,,,,11.2,320,602,6.2,320,1325,3.2,2807,-5.8,31,1303,44.4,4,1016.6,1025.3,2335,1016.5,41,1020.9,10.1,8.3,,,,,,,,,1.8,1.8,2.5,-1.6,,,,,,,,,,,,,
152,2015-01-20,4.1,-1.3,748,10.1,1412,,,,,,,5.2,110,1446,3.4,110,1722,1.2,1005,-4.1,36,1318,55.9,4.7,1022.4,1028.9,950,1024.8,14,1026.8,10.1,8.5,,,,,,,,,3.8,1.8,2.7,-7.2,,,,,,,,,,,,,
152,2015-01-21,6.2,3.2,533,10,1323,9.67,,,,,1.5,4.5,20,1518,3.1,20,1525,1.2,1077,2.1,54,1414,75.8,7.2,1017.5,1026.7,1,1017.2,2353,1021.8,10.1,0.3,,,,,,,,,10,5.5,4.7,-0.4,,,,,,,,,,,,,
152,2015-01-22,5.5,3.3,2356,7.5,1437,6.25,,,,,5.9,10.5,360,1559,5.9,20,1647,2.9,2529,0.9,56,2310,73.5,6.6,1012.8,1020,2331,1015.3,614,1017,10.2,0.5,,,,,,,,,8.9,7,5.3,1,,,,,,,,,,,,,
152,2015-01-23,4.1,-0.3,727,9.7,1451,,,,,,,6.5,20,45,4.2,200,1633,1.8,1521,-4.2,34,1418,56.5,4.5,1017.6,1023.4,1012,1020,1,1021.9,10.2,9.1,,,,,,,,,0.8,0.8,3.1,-4.8,,,,,,,,,,,,,
152,2015-01-24,4.3,-1,507,10.6,1448,,,,,,,7.7,320,1053,5.1,340,1101,1.5,1323,-3.5,35,1413,59.8,4.7,1021,1028.7,2329,1022.7,150,1025.4,10.2,9.1,,,,,,,,,0.3,0,2.3,-8.2,,,,,,,,,,,,,
152,2015-01-25,6.3,0,454,11,1625,3.83,,,,,0.2,3.2,230,2010,2.1,230,1847,0.9,742,0.8,51,1306,68.9,6.6,1021.4,1029.5,205,1021.8,2338,1025.7,10.2,1.6,,,,,,,,,7.4,3.5,3.2,-5.1,,,,,,,,,,,,,
152,2015-01-26,9.3,6.9,2351,12.3,1611,7.58,,,,,4.8,5.7,360,1246,3.3,340,1246,1.3,1129,6.7,65,2241,84.9,9.9,1013.2,1021.9,1,1015.2,1424,1017.4,10.3,1.8,,,,,,,,,7.3,4.1,8.7,1.1,,,,,,,,,,,,,
152,2015-01-27,4.8,0.5,2318,9.4,1412,,,,,,,9.1,340,620,5.6,340,611,2.8,2395,-5.9,32,1437,46.9,4,1016.3,1023.2,2344,1017.4,7,1020.6,10.3,4.9,,,,,,,,,3.8,0.9,3.5,-2.9,,,,,,,,,,,,,
152,2015-01-28,0.8,-3,707,5.1,1444,0.67,,,,,0,9.3,20,903,4.7,360,1141,2.5,2185,-6.3,36,9,61.1,4.1,1022.2,1029.6,2322,1022.8,24,1026.6,10.3,3.7,,,,,,,,,5.7,3.1,0.1,-5.6,,,,,,,,,,,,,
152,2015-01-29,3.5,-0.5,114,6.8,1221,1.75,,,,,0,5.5,110,1239,3.7,90,1246,1.3,1124,-0.6,55,1239,75.4,5.9,1022,1029.4,647,1022.4,2332,1026.3,10.4,0,,,,,,,,,9.3,5.4,1.8,-5.8,,,,,,,,,,,,,
152,2015-01-30,3.1,-0.6,2325,7,1339,2.17,,,,,0.1,13.3,320,1258,8.2,320,1233,3.6,3124,-8,28,1750,47.8,3.7,1017.8,1026,2350,1019.5,1336,1022.1,10.4,7.1,,,,,,,,,4.1,3,3.2,-3.4,,,,,,,,,,,,,
152,2015-01-31,0,-4.3,741,5.1,1534,,,,,,,12,340,118,7.6,340,111,2.5,2172,-13.8,18,1606,35.6,2.1,1025,1032.4,2335,1025.6,41,1029.4,10.4,9.8,,,,,,,,,0,0,0.1,-8.5,,,,,,,,,,,,,
152,2015-02-01,1.3,-4.5,725,8.6,1410,,,,,,,6.6,70,1516,4.1,140,1633,1.5,1314,-11.6,15,1209,41.4,2.6,1027,1033,959,1029.3,1425,1031.4,10.5,9.8,,,,,,,,,0,0,0.8,-10.3,,,,,,,,,,,,,
152,2015-02-02,2.8,-3,632,9.2,1514,,,,,,,5.7,90,1705,4,90,1707,1.2,1035,-5.1,30,1331,58,4.3,1026.3,1032,846,1028.6,1413,1030.7,10.5,9,,,,,,,,,2.5,0.4,2,-9,,,,,,,,,,,,,
152,2015-02-03,4,-1.5,723,11,1254,,,,,,,5.9,140,1407,3.9,110,1330,1.3,1096,-1.9,28,1144,68.3,5.3,1023.7,1031,1,1025,2349,1028,10.5,6.9,,,,,,,,,3.6,2.1,1.9,-8.7,,,,,,,,,,,,,
152,2015-02-04,4.1,2,2355,8.1,1636,7.75,,,,,0,6.3,320,1956,3.7,320,2003,1.5,1327,-5,29,1737,53.8,4.3,1016.8,1025,1,1018.1,1628,1021.1,10.5,1.2,,,,,,,,,6.1,3.8,2.7,-3.3,,,,,,,,,,,,,
152,2015-02-05,3.3,0.7,750,7.7,1411,,,,,,,9.6,340,924,5.8,340,924,3,2583,-7,33,1514,47.1,3.6,1016.9,1024.6,2312,1019.4,418,1021.2,10.6,8.1,,,,,,,,,1.1,1.1,2.8,-5.6,,,,,,,,,,,,,
152,2015-02-06,4.2,-0.8,651,10.7,1411,,,,,,,6.3,320,858,4.3,140,1437,2.1,1790,-7.9,19,1350,42.4,3.4,1019.7,1025.6,821,1022.2,1527,1024,10.6,9.8,,,,,,,,,0.6,0,3.6,-6,,,,,,,,,,,,,
152,2015-02-07,5,-0.6,638,12.4,1354,,,,,,,6.6,340,2017,4.1,140,1534,1.8,1557,-6.3,24,1647,44.8,3.8,1015,1023.7,1,1016.4,1548,1019.3,10.6,6.4,,,,,,,,,6.4,0,3.8,-5.6,,,,,,,,,,,,,
152,2015-02-08,-0.4,-5.8,2355,4.9,242,,,,,,,13.7,340,1035,8.1,320,1140,4.2,3616,-17.7,11,1637,27.6,1.8,1016.9,1026.6,2249,1016,504,1021.3,10.7,9.9,,,,,,,,,1.9,0,1.9,-7.7,,,,,,,,,,,,,
152,2015-02-09,-2.4,-8.2,728,2.8,1632,,,,,,,13.2,320,1211,7.7,320,945,4.6,3942,-20,11,1350,27.3,1.4,1020.6,1028.7,803,1022.2,2251,1025.1,10.7,10.2,,,,,,,,,0,0,-0.8,-10.3,,,,,,,,,,,,,
152,2015-02-10,4,-1.2,458,10.1,1622,,,,,,,8.3,250,1413,5.6,250,1422,3.1,2674,-8.4,27,1624,40.8,3.2,1013.5,1022.5,1,1014.4,1632,1017.8,10.7,9.4,,,,,,,,,0,0,2.2,-5.6,,,,,,,,,,,,,
152,2015-02-11,5.1,-1.4,702,11.5,1341,,,,,,,9.5,270,1242,6.3,270,1208,1.9,1642,-5.4,27,1314,48.5,4.1,1008.7,1015.5,248,1010.5,1618,1012.9,10.8,8,,,,,,,,,2.1,0.5,2.2,-8.7,,,,,,,,,,,,,
152,2015-02-12,3.7,-0.2,2355,8.2,1424,,,,,,,10.2,320,1427,6.6,320,1418,2.7,2304,-11.6,16,1143,36.3,2.8,1006.7,1015.8,2348,1008,1447,1011,10.8,9.5,,,,,,,,,0.8,0,3.1,-5.2,,,,,,,,,,,,,
152,2015-02-13,1.6,-3.7,747,6.7,1618,,,,,,,10.9,340,1140,6,320,1146,3,2594,-16.5,16,1332,25.5,1.7,1013.7,1020.9,2356,1015.9,1,1018.1,10.8,9.9,,,,,,,,,0.3,0,1.9,-8.7,,,,,,,,,,,,,
152,2015-02-14,5.7,-1.4,712,12.8,1434,,,,,,,10,320,1038,5.1,270,1045,2.5,2198,-10.2,16,1505,32.9,2.9,1016.8,1022.7,2307,1018.8,1445,1021.1,10.9,10.1,,,,,,,,,0,0,4.1,-7,,,,,,,,,,,,,
152,2015-02-15,7.3,0.9,505,14.1,1214,2.5,,,,,0,8.6,70,1519,5.4,90,1452,2.5,2159,-0.5,29,1238,58.9,6,1017.9,1023.6,850,1021.3,1444,1022.2,10.9,3.2,,,,,,,,,8.1,3.6,4.4,-5.6,,,,,,,,,,,,,
152,2015-02-16,6,5.2,2301,8.3,1,16.25,,,,,9.8,5.3,70,158,3.1,90,6,1.4,1181,4.2,71,1,88.6,8.3,1012,1021.8,27,1013,1640,1016.3,10.9,0,,,,,,,,,10,7.3,5.3,4.3,,,,,,,,,,,,,
152,2015-02-17,5.5,2.4,2343,10,1357,0.33,,,,,0,11.5,290,1212,8.1,320,1217,2.7,2349,-1.1,37,1342,66.1,5.9,1010.2,1018.2,2339,1012,1349,1014.5,11,8.9,,,,,,,,,3.3,2.6,5.4,-1.3,,,,,,,,,,,,,
152,2015-02-18,4,0.8,456,8.1,1259,,,,,,,8.8,340,944,5.3,340,945,2.5,2149,-4.4,41,1244,55.1,4.4,1015.4,1021.4,2357,1018.1,1,1019.7,11,7.6,,,,,,,,,2.1,2.1,2,-4.1,,,,,,,,,,,,,
152,2015-02-19,3.9,0.4,717,9.4,1342,,,,,,,9.2,90,1516,6.1,90,1519,2.5,2185,-2.2,37,1238,65.3,5.2,1021.5,1028.8,2208,1021.2,22,1025.9,11,7.1,,,,,,,,,1.8,1.8,2.4,-3.4,,,,,,,,,,,,,
152,2015-02-20,4.9,-1,618,11.4,1248,,,,,,,6,110,1533,4.2,140,1542,1.5,1270,-1.9,39,1252,64,5.3,1023.4,1029.5,829,1026.2,2357,1027.7,11.1,9.7,,,,,,,,,3,0.4,4.9,-7.8,,,,,,,,,,,,,
152,2015-02-21,7.7,3.5,243,10.7,2243,12.92,,,,,5.4,7.6,200,1811,4.4,230,1732,1.5,1332,4.8,61,1,82.3,8.9,1016.4,1026.2,1,1016.5,2344,1020.6,11.1,0,,,,,,,,,9.8,6.6,6.2,-0.4,,,,,,,,,,,,,
152,2015-02-22,11.1,5.4,2357,16.4,1550,5.17,,,,,0.6,7.4,340,2147,4.6,340,2155,2.1,1817,6,42,1928,74.1,9.9,1009.5,1017.3,2344,1011.9,1651,1013.7,11.2,2.7,,,,,,,,,7.4,3.4,9.4,3.5,,,,,,,,,,,,,
152,2015-02-23,6.6,2.5,725,13.8,1541,,,,,,,9.6,340,500,5.2,360,258,2.5,2150,-6.3,17,1515,40.9,3.9,1013.3,1020.2,1025,1015.5,1525,1017.5,11.2,6.2,,,,,,,,,4.7,1.8,5.7,-0.9,,,,,,,,,,,,,
152,2015-02-24,6.5,2.9,619,12.4,1425,,,,,,,7.7,20,717,4.9,50,701,2.2,1902,-5.5,19,1418,45.3,4.2,1013.2,1019.8,2156,1015.3,1456,1017.5,11.2,8.2,,,,,,,,,3.9,0.5,6.4,-0.7,,,,,,,,,,,,,
152,2015-02-25,7.7,2.7,318,13.1,1353,,,,,,,6.4,90,1554,4.4,140,1527,1.6,1380,0.2,39,1008,59.9,6.3,1015,1021.9,929,1017.4,1538,1019.3,11.3,3.2,,,,,,,,,8,2.3,6.6,-1.2,,,,,,,,,,,,,
152,2015-02-26,7.7,2.1,2352,14.6,1326,,,,,,,10.7,270,2200,7.4,290,2156,2.6,2266,-5,16,2151,47.4,5,1011.7,1019.3,2343,1012.4,1442,1015.9,11.3,8.4,,,,,,,,,2.9,0,7.5,-1.6,,,,,,,,,,,,,
152,2015-02-27,1.6,-1.6,659,5.6,1623,,,,,,,11.4,340,1123,7,340,1131,3,2604,-12.4,17,1406,36.3,2.5,1021.4,1029.7,2358,1019.3,1,1025.8,11.3,7,,,,,,,,,3.4,1.5,1.3,-5.6,,,,,,,,,,,,,
152,2015-02-28,4.5,1.7,45,7.1,1310,3.67,,,,,4.6,7.8,90,1016,5,90,1100,2.3,1996,-2.5,46,1009,61.6,5.2,1022.2,1030.3,908,1022.1,2356,1026.6,11.4,0,,,,,,,,,9.5,7,3.9,0,,,,,,,,,,,,,
152,2015-03-01,4.6,1.8,11,8.6,1543,8.75,,,,,2,12,290,1520,7.8,320,1308,2.7,2373,-2.3,35,1545,64.8,5.3,1013.5,1022.1,1,1014.5,1507,1017.8,11.4,7.7,,,,,,,,,4.3,2.9,5,-1,,,,,,,,,,,,,
152,2015-03-02,5.2,0.6,632,11,1322,,,,,,,8.6,340,456,5.6,320,520,2.4,2116,-6.8,20,1324,43.1,3.7,1015,1021.7,859,1017,2354,1019.3,11.4,10.7,,,,,,,,,0,0,4.3,-3.5,,,,,,,,,,,,,
152,2015-03-03,3.9,2.1,214,6,1424,9.17,,,,,7.5,3.4,90,627,2.3,320,1030,1,890,1.2,60,114,83.9,6.8,1008.8,1017.9,210,1009.5,1805,1013.1,11.5,0,,,,,,,,,7.4,4.4,3.7,-1.4,,,,,,,,,,,,,
152,2015-03-04,3,-0.4,656,7.5,1455,0.33,,,,,0,11.8,320,1134,7.3,270,1203,3.3,2874,-12,17,1538,35.8,2.6,1013,1023.5,2337,1010.7,3,1017.3,11.5,10.6,,,,,,,,,3,0.3,2.9,-2.7,,,,,,,,,,,,,
152,2015-03-05,2.8,-2.5,638,9,1313,,,,,,,9.7,70,1730,6.7,90,1536,2.3,1960,-8.2,28,1309,44.8,3.4,1021.6,1027,858,1023.5,1,1026,11.6,7.5,,,,,,,,,4.4,1.3,2.3,-7.3,,,,,,,,,,,,,
152,2015-03-06,5.1,1.6,717,9.1,1314,0.17,,,,,0,7.2,70,1046,5,110,1457,2,1723,-2.6,42,1315,58.1,5.1,1020.2,1026.3,1,1022.6,1623,1024.5,11.6,6,,,,,,,,,5,4.4,5.5,-2.8,,,,,,,,,,,,,
152,2015-03-07,6.1,0.4,659,13,1405,,,,,,,6.4,140,1442,4.6,140,1445,1.5,1337,-0.2,40,1135,66,6,1018.8,1025.2,2225,1020.6,1435,1023.1,11.6,10.2,,,,,,,,,2.5,0.5,7.4,-4.1,,,,,,,,,,,,,
152,2015-03-08,6.5,0.5,629,12.3,1318,,,,,,,7.6,50,1430,4.5,70,1310,1.8,1577,0.2,39,1306,66.6,6.2,1019.1,1026.6,947,1020.2,2400,1023.4,11.7,10.4,,,,,,,,,3.4,0.1,8.2,-5.7,,,,,,,,,,,,,
152,2015-03-09,8,-0.1,2358,15.7,1359,0.08,,,,,0,12.8,340,1449,8.5,320,1458,3.4,2961,-7.6,13,1634,39,4,1011.5,1020.3,46,1012.4,1431,1015.8,11.7,7.7,,,,,,,,,3.5,1.5,8.4,-1.8,,,,,,,,,,,,,
152,2015-03-10,-0.1,-4.3,613,4.7,1558,,,,,,,14.5,320,216,8.6,320,1041,4.6,3934,-20.9,10,1522,20.9,1.2,1016.2,1022.1,805,1017.6,2,1020.6,11.7,11.3,,,,,,,,,0,0,2.7,-6.6,,,,,,,,,,,,,
152,2015-03-11,4.8,-1.2,650,10.4,1516,,,,,,,14.9,290,1602,9.5,270,1603,3.8,3244,-12.1,17,1521,29.5,2.4,1015,1023.1,751,1015.5,1641,1019.3,11.8,10.7,,,,,,,,,0.4,0.4,5.4,-6.9,,,,,,,,,,,,,
152,2015-03-12,5.9,-0.3,645,12.2,1550,,,,,,,9.5,320,1059,5.9,320,1157,2.9,2477,-11.8,11,1523,28.4,2.6,1014.8,1021.4,918,1016.9,1632,1019.1,11.8,11.2,,,,,,,,,0,0,7.2,-5.9,,,,,,,,,,,,,
152,2015-03-13,8.8,3.4,449,13.6,1320,0.33,,,,,0,11.1,290,1201,7,290,1151,3.3,2883,-1.8,31,135,48.1,5.5,1014.6,1020.9,2342,1017.3,1407,1018.8,11.9,6.2,,,,,,,,,4.1,2.8,7,-1.3,,,,,,,,,,,,,
152,2015-03-14,8,3.7,620,12.8,1247,,,,,,,8.2,50,1106,4.8,110,1359,2.4,2040,-7.8,12,1248,34.4,3.6,1018.8,1025.1,958,1020.7,30,1023.1,11.9,9.3,,,,,,,,,2.8,0.5,10.7,-3.6,,,,,,,,,,,,,
152,2015-03-15,10,2.4,640,17.5,1610,,,,,,,7,160,1401,4.6,140,1418,1.4,1206,-2,23,1220,45.1,5.4,1016.9,1023.2,129,1017.9,1620,1021.1,11.9,10,,,,,,,,,3.9,0,11.2,-2.3,,,,,,,,,,,,,
152,2015-03-16,10.9,5,608,19.2,1420,,,,,,,6.6,160,1452,4.1,140,1452,1.7,1480,0.1,22,1348,50.1,6.3,1016.3,1022.6,817,1018.5,1533,1020.5,12,8.6,,,,,,,,,3.3,0,11.5,0.1,,,,,,,,,,,,,
152,2015-03-17,13.5,5.3,604,21.1,1200,,,,,,,5.9,110,1606,4.5,90,1614,1.4,1235,3.8,22,1138,55.3,8.1,1012.8,1019.6,841,1014.2,1510,1017,12,8.5,,,,,,,,,5.1,0,13.5,0,,,,,,,,,,,,,
152,2015-03-18,10.2,8.7,2125,13.2,313,16.33,,,,,41.6,8.9,360,2111,4.5,20,842,2.4,2045,7.9,56,313,86.3,10.7,1008.5,1017.4,941,1008.6,1706,1012.7,12,0,,,,,,,,,9.9,6.1,9.1,5.7,,,,,,,,,,,,,
152,2015-03-19,11.1,8.7,1,16.5,1407,7.75,,,,,0.6,9.2,70,1225,4.9,50,1630,2.5,2162,7.6,56,1409,80.3,10.5,1009.6,1016.6,2251,1009.4,3,1013.8,12.1,5.8,,,,,,,,,6.5,5.1,12.1,6.4,,,,,,,,,,,,,
152,2015-03-20,12.4,8.9,208,18.1,1258,,,,,,,8.9,90,1418,6,90,1406,2.1,1817,7.1,30,1239,74.3,10.2,1013.1,1019.1,910,1015,421,1017.3,12.1,5.7,,,,,,,,,6.9,1.3,12.8,6.1,,,,,,,,,,,,,
152,2015-03-21,14.8,8.6,555,21.5,1215,,,,,,,6.5,160,1238,4.7,160,1328,1.5,1324,3.7,19,1148,53.3,8.2,1010.7,1017.4,47,1012.1,1554,1014.8,12.2,9.8,,,,,,,,,2.3,0,14.6,2.6,,,,,,,,,,,,,
152,2015-03-22,13.7,7.4,618,19.3,1525,,,,,,,11.8,290,1557,6.7,320,2113,3.3,2820,-9.7,6,2141,24.1,3.4,1013.1,1020.3,2226,1014.5,254,1017.2,12.2,10.6,,,,,,,,,0,0,13,1.7,,,,,,,,,,,,,
152,2015-03-23,8.3,3.5,645,13.9,1532,,,,,,,14.8,320,1445,8.2,320,1501,3.9,3399,-13.6,7,1430,22.9,2.3,1019.5,1027,2347,1020.2,1,1023.7,12.2,11.6,,,,,,,,,0.5,0.5,10.3,0.7,,,,,,,,,,,,,
152,2015-03-24,7.2,2.5,617,12.9,1345,,,,,,,7.6,110,1347,5.5,110,1506,2.3,2030,-8.8,10,1152,33.3,3.3,1025.9,1033.3,2348,1027,1,1030.2,12.3,11.4,,,,,,,,,0.4,0.4,10,-3.3,,,,,,,,,,,,,
152,2015-03-25,8,1.5,550,14.3,1423,,,,,,,8.6,140,1542,5.7,140,1335,2.1,1853,-2.7,24,1028,48.8,5,1030,1035.5,1052,1033.2,246,1034.3,12.3,11.4,,,,,,,,,0,0,11.2,-3.3,,,,,,,,,,,,,
